,User ID,Name,Email Address,Username,Date of Birth,Age (yrs),Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Membership Duration,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,TLD
1579,1580,Debbie Bryant,blozano@example.org,blozano,1999-09-07,24,Male,East Melissa,2024-03-12,2025-03-12,Annual,365 days,Amex,Manual,Regular,Electronics,Romance,Smartphone,High,3.2,3,Organization(.org)
1580,1581,Jason Armstrong,davidlopez@example.net,davidlopez,1973-09-29,50,Female,Port Heatherbury,2024-03-16,2025-03-16,Monthly,365 days,Amex,Manual,Occasional,Books,Romance,Smartphone,Low,3.7,8,Network(.net)
1581,1582,David Anderson,ortizamy@example.com,ortizamy,1970-09-25,53,Male,New Robinview,2024-02-04,2025-02-03,Monthly,365 days,Visa,Manual,Occasional,Electronics,Documentary,Smart TV,Low,4.8,4,Commericial(.com)
1582,1583,Rebecca Smith,ericamooney@example.net,ericamooney,1992-08-06,31,Male,Maryborough,2024-01-18,2025-01-17,Annual,365 days,Visa,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,4.4,4,Network(.net)
1583,1584,Timothy Young,bobbyjones@example.org,bobbyjones,1937-05-21,86,Female,North Johnfort,2024-04-08,2025-04-08,Monthly,365 days,Mastercard,Manual,Occasional,Clothing,Comedy,Smartphone,Medium,3.9,8,Organization(.org)
1584,1585,Juan Parrish,david80@example.com,david80,1964-08-27,59,Male,Douglasfurt,2024-03-16,2025-03-16,Monthly,365 days,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,High,3.1,10,Commericial(.com)
1585,1586,Drew Davis,xavery@example.com,xavery,1958-05-12,66,Male,Lake Erik,2024-03-03,2025-03-03,Monthly,365 days,Visa,Auto-renew,Occasional,Electronics,Action,Smart TV,High,3.8,10,Commericial(.com)
1586,1587,Heidi Hoffman,cynthia60@example.net,cynthia60,1941-03-21,83,Female,Port Nicholas,2024-02-23,2025-02-22,Monthly,365 days,Amex,Auto-renew,Regular,Clothing,Romance,Smartphone,High,5.0,4,Network(.net)
1587,1588,Amy Sanchez,nlambert@example.org,nlambert,1981-12-01,42,Female,Joshuaside,2024-02-21,2025-02-20,Annual,365 days,Visa,Auto-renew,Frequent,Clothing,Documentary,Smart TV,Medium,3.2,9,Organization(.org)
1588,1589,Taylor Young,salazarmisty@example.com,salazarmisty,2004-04-05,20,Female,Phillipport,2024-03-14,2025-03-14,Annual,365 days,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Tablet,Low,3.7,2,Commericial(.com)
1589,1590,Christopher Gross,glennnavarro@example.com,glennnavarro,1973-10-14,50,Female,Stoneland,2024-01-15,2025-01-14,Monthly,365 days,Visa,Auto-renew,Occasional,Books,Horror,Smartphone,Low,4.3,5,Commericial(.com)
1590,1591,Eric Anderson,bcarson@example.com,bcarson,1982-09-04,41,Male,Jeffreyfurt,2024-02-16,2025-02-15,Monthly,365 days,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,4.8,10,Commericial(.com)
1591,1592,Brandy Hinton,dixonroger@example.com,dixonroger,1945-10-21,78,Female,Morganstad,2024-01-18,2025-01-17,Monthly,365 days,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Medium,4.8,10,Commericial(.com)
1592,1593,Derek Cooper,whayes@example.com,whayes,1941-12-23,82,Female,South Lauraborough,2024-01-01,2024-12-31,Annual,365 days,Visa,Manual,Frequent,Electronics,Comedy,Smart TV,High,4.3,5,Commericial(.com)
1593,1594,Alison Kane,laura16@example.org,laura16,1955-02-28,69,Male,Port John,2024-03-31,2025-03-31,Monthly,365 days,Amex,Auto-renew,Occasional,Electronics,Romance,Tablet,Medium,4.2,1,Organization(.org)
1594,1595,Lauren Hernandez,craigsimpson@example.com,craigsimpson,1935-04-22,89,Female,Turnermouth,2024-02-07,2025-02-06,Annual,365 days,Amex,Manual,Regular,Electronics,Romance,Smartphone,High,3.3,0,Commericial(.com)
1595,1596,Casey Cole,maddoxlaura@example.com,maddoxlaura,1956-10-28,67,Female,South Loriside,2024-01-25,2025-01-24,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Comedy,Smartphone,Low,4.9,1,Commericial(.com)
1596,1597,Heidi Ray,hhunt@example.com,hhunt,1975-06-24,48,Male,Port Julieburgh,2024-02-25,2025-02-24,Annual,365 days,Amex,Manual,Frequent,Clothing,Action,Smart TV,Medium,3.3,5,Commericial(.com)
1597,1598,Christine Ochoa,ipatterson@example.com,ipatterson,1959-02-08,65,Female,Lake Tammyfort,2024-02-06,2025-02-05,Annual,365 days,Visa,Manual,Occasional,Clothing,Romance,Smart TV,Medium,4.1,10,Commericial(.com)
1598,1599,Robyn Frederick,dawnjoseph@example.org,dawnjoseph,2000-11-06,23,Male,Lake Darrell,2024-01-22,2025-01-21,Monthly,365 days,Mastercard,Manual,Frequent,Clothing,Horror,Smart TV,High,4.1,9,Organization(.org)
1599,1600,Crystal Foster,cherylturner@example.net,cherylturner,1967-11-04,56,Female,New Jason,2024-02-26,2025-02-25,Monthly,365 days,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,4.7,2,Network(.net)
1600,1601,Tina Nelson,morenobethany@example.org,morenobethany,1996-07-23,27,Female,Mccarthyborough,2024-02-15,2025-02-14,Annual,365 days,Amex,Manual,Regular,Books,Action,Tablet,Medium,3.5,1,Organization(.org)
1601,1602,Jennifer Hernandez,hannahayers@example.net,hannahayers,1979-09-10,44,Female,West Julie,2024-01-27,2025-01-26,Monthly,365 days,Amex,Manual,Occasional,Electronics,Documentary,Smartphone,Medium,4.5,4,Network(.net)
1602,1603,Karen Graham,thomas33@example.org,thomas33,1998-02-24,26,Female,West Laura,2024-01-10,2025-01-09,Annual,365 days,Amex,Manual,Occasional,Books,Action,Smartphone,Medium,3.1,6,Organization(.org)
1603,1604,Jennifer Collins,shannon84@example.com,shannon84,1971-12-31,52,Female,Port Michael,2024-04-10,2025-04-10,Monthly,365 days,Visa,Auto-renew,Occasional,Electronics,Horror,Tablet,Medium,3.9,0,Commericial(.com)
1604,1605,Raven Mills,martinsteven@example.com,martinsteven,1950-03-29,74,Male,Port Arielview,2024-01-29,2025-01-28,Annual,365 days,Mastercard,Auto-renew,Frequent,Electronics,Romance,Tablet,High,4.0,1,Commericial(.com)
1605,1606,Tyler Young,amandayu@example.com,amandayu,1943-02-27,81,Female,Lorraineberg,2024-03-29,2025-03-29,Monthly,365 days,Amex,Manual,Occasional,Clothing,Action,Smartphone,Medium,3.5,6,Commericial(.com)
1606,1607,Jonathan Bush,jenniferparsons@example.org,jenniferparsons,1972-11-14,51,Female,Dustinstad,2024-03-24,2025-03-24,Annual,365 days,Amex,Manual,Frequent,Clothing,Drama,Tablet,High,3.8,5,Organization(.org)
1607,1608,Jacqueline Bush,michaeljefferson@example.com,michaeljefferson,1976-12-17,47,Male,North Jennifer,2024-04-08,2025-04-08,Annual,365 days,Amex,Manual,Occasional,Books,Comedy,Smartphone,Medium,4.1,4,Commericial(.com)
1608,1609,Brian Weaver,lisariley@example.com,lisariley,1967-12-15,56,Male,New Stacyton,2024-01-08,2025-01-07,Monthly,365 days,Amex,Auto-renew,Occasional,Electronics,Drama,Smart TV,Low,4.9,7,Commericial(.com)
1609,1610,Sandra Bright,tiffanyfoster@example.net,tiffanyfoster,2003-05-20,20,Male,North Elaineside,2024-02-14,2025-02-13,Annual,365 days,Amex,Auto-renew,Frequent,Clothing,Horror,Smartphone,High,4.7,3,Network(.net)
1610,1611,Heather Gibson,jessica22@example.net,jessica22,1940-10-09,83,Female,New Michelle,2024-03-17,2025-03-17,Monthly,365 days,Mastercard,Manual,Occasional,Books,Action,Smartphone,Medium,3.2,6,Network(.net)
1611,1612,Ruth Lewis DDS,alexanderward@example.com,alexanderward,1961-12-29,62,Female,Port John,2024-03-12,2025-03-12,Annual,365 days,Visa,Manual,Regular,Electronics,Drama,Smartphone,High,3.7,4,Commericial(.com)
1612,1613,Kayla Wallace,qgomez@example.org,qgomez,1951-10-16,72,Male,Cannonshire,2024-01-10,2025-01-09,Monthly,365 days,Amex,Manual,Regular,Books,Documentary,Smartphone,Low,4.8,4,Organization(.org)
1613,1614,Brian Mitchell,fharris@example.net,fharris,1937-03-06,87,Female,Port Joseph,2024-01-18,2025-01-17,Monthly,365 days,Visa,Auto-renew,Occasional,Books,Horror,Smart TV,Low,3.9,6,Network(.net)
1614,1615,Lori Brown,pfigueroa@example.com,pfigueroa,1934-03-08,90,Female,New Anneview,2024-03-16,2025-03-16,Monthly,365 days,Amex,Manual,Occasional,Electronics,Sci-Fi,Smartphone,High,4.6,4,Commericial(.com)
1615,1616,Ricky Hicks,dvasquez@example.com,dvasquez,1969-12-25,54,Male,Abigailton,2024-03-24,2025-03-24,Annual,365 days,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Tablet,High,3.5,0,Commericial(.com)
1616,1617,Dawn King,russellpitts@example.net,russellpitts,1940-07-11,83,Male,Brianside,2024-03-29,2025-03-29,Monthly,365 days,Mastercard,Manual,Regular,Books,Sci-Fi,Tablet,Medium,4.2,4,Network(.net)
1617,1618,Jose Lopez,juliabailey@example.net,juliabailey,1960-05-12,64,Female,Port Rhonda,2024-02-16,2025-02-15,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Action,Smart TV,Low,4.8,1,Network(.net)
1618,1619,Carrie Soto MD,lynn22@example.org,lynn22,1994-03-08,30,Male,West Amy,2024-03-24,2025-03-24,Monthly,365 days,Visa,Manual,Frequent,Clothing,Documentary,Tablet,Low,4.0,4,Organization(.org)
1619,1620,Melissa Lester,mbishop@example.org,mbishop,1990-10-08,33,Male,Joshuashire,2024-02-05,2025-02-04,Monthly,365 days,Visa,Auto-renew,Frequent,Electronics,Comedy,Tablet,Medium,4.6,5,Organization(.org)
1620,1621,Kenneth Vargas,krivera@example.org,krivera,1960-01-02,64,Female,Lake Monique,2024-03-03,2025-03-03,Monthly,365 days,Amex,Auto-renew,Frequent,Electronics,Drama,Smart TV,Medium,3.2,7,Organization(.org)
1621,1622,Richard Barton,lopezkent@example.com,lopezkent,1956-05-08,68,Female,Brockview,2024-02-24,2025-02-23,Annual,365 days,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,High,3.6,10,Commericial(.com)
1622,1623,William Carter,timothyshaffer@example.org,timothyshaffer,1991-02-09,33,Male,Andrewburgh,2024-02-17,2025-02-16,Monthly,365 days,Visa,Auto-renew,Regular,Electronics,Comedy,Tablet,Low,4.7,4,Organization(.org)
1623,1624,Denise Shaw,rgibson@example.com,rgibson,1977-05-18,46,Male,Port Colleenborough,2024-02-27,2025-02-26,Monthly,365 days,Mastercard,Auto-renew,Regular,Books,Documentary,Smartphone,Medium,3.4,3,Commericial(.com)
1624,1625,Kathy Carter,joe37@example.net,joe37,1981-03-04,43,Female,Alexanderberg,2024-01-22,2025-01-21,Annual,365 days,Mastercard,Auto-renew,Occasional,Electronics,Romance,Tablet,Medium,4.7,10,Network(.net)
1625,1626,Sara Hebert,gcrawford@example.com,gcrawford,1996-11-13,27,Female,Murphybury,2024-02-28,2025-02-27,Annual,365 days,Amex,Auto-renew,Frequent,Electronics,Horror,Smartphone,High,4.3,5,Commericial(.com)
1626,1627,Brian Key,mooregarrett@example.net,mooregarrett,1996-10-31,27,Male,Ashleytown,2024-02-17,2025-02-16,Annual,365 days,Amex,Manual,Frequent,Books,Comedy,Smart TV,Medium,3.0,5,Network(.net)
1627,1628,Stephanie Sullivan,alexwade@example.com,alexwade,1990-08-13,33,Female,Chapmanfort,2024-02-18,2025-02-17,Annual,365 days,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,Low,4.2,3,Commericial(.com)
1628,1629,Dr. Nicole Collins,romeromichele@example.org,romeromichele,1962-11-23,61,Male,South Lee,2024-01-20,2025-01-19,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Romance,Smart TV,Low,3.2,0,Organization(.org)
1629,1630,Ernest Mosley,danielwood@example.com,danielwood,1977-07-22,46,Male,Middletonville,2024-03-15,2025-03-15,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,Low,3.5,7,Commericial(.com)
1630,1631,Patricia Stephens,ericksonkathleen@example.net,ericksonkathleen,1938-11-25,85,Female,South Jesse,2024-01-13,2025-01-12,Monthly,365 days,Mastercard,Manual,Occasional,Books,Action,Smart TV,Medium,4.2,4,Network(.net)
1631,1632,Amber Clarke,nsmith@example.net,nsmith,1950-05-11,74,Female,Andrewmouth,2024-02-09,2025-02-08,Monthly,365 days,Amex,Manual,Occasional,Electronics,Drama,Smart TV,High,4.3,4,Network(.net)
1632,1633,Teresa Jones,fvincent@example.org,fvincent,1987-03-31,37,Female,Leeborough,2024-04-08,2025-04-08,Monthly,365 days,Visa,Manual,Frequent,Books,Comedy,Smartphone,Low,3.3,2,Organization(.org)
1633,1634,Melvin Anderson,robintaylor@example.com,robintaylor,1982-02-03,42,Male,Karenborough,2024-01-07,2025-01-06,Annual,365 days,Visa,Auto-renew,Regular,Books,Documentary,Tablet,Low,4.3,2,Commericial(.com)
1634,1635,Julia Mooney,melvinjenkins@example.net,melvinjenkins,1980-05-15,44,Female,Fordfurt,2024-03-22,2025-03-22,Monthly,365 days,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,4.7,9,Network(.net)
1635,1636,Bradley Hall,conleyanthony@example.net,conleyanthony,1946-09-30,77,Female,Anthonyshire,2024-02-03,2025-02-02,Monthly,365 days,Visa,Manual,Regular,Books,Drama,Smart TV,Low,4.5,4,Network(.net)
1636,1637,Elizabeth Sandoval,taylorkelly@example.com,taylorkelly,1976-01-31,48,Male,South Becky,2024-03-19,2025-03-19,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smartphone,Low,4.0,5,Commericial(.com)
1637,1638,Matthew Smith,zkaufman@example.org,zkaufman,2000-08-26,23,Male,East Jennymouth,2024-01-18,2025-01-17,Annual,365 days,Mastercard,Manual,Frequent,Clothing,Drama,Smart TV,Low,4.4,4,Organization(.org)
1638,1639,Sherri Washington,kevincole@example.net,kevincole,1937-10-04,86,Female,South Alexander,2024-01-05,2025-01-04,Monthly,365 days,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smartphone,High,4.9,2,Network(.net)
1639,1640,Michael Pham,josephsarah@example.com,josephsarah,1976-10-21,47,Female,Ryanchester,2024-04-11,2025-04-11,Annual,365 days,Visa,Auto-renew,Regular,Clothing,Documentary,Smartphone,Low,4.2,2,Commericial(.com)
1640,1641,Julie Walker,amydavis@example.net,amydavis,1948-02-20,76,Male,South Angela,2024-02-23,2025-02-22,Monthly,365 days,Visa,Manual,Occasional,Clothing,Sci-Fi,Smart TV,Medium,4.8,9,Network(.net)
1641,1642,Steven Peterson,alexisjohnson@example.net,alexisjohnson,2004-12-16,19,Female,East Douglas,2024-03-11,2025-03-11,Annual,365 days,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Medium,3.5,3,Network(.net)
1642,1643,Jessica Lawson,stevenhenderson@example.org,stevenhenderson,1997-02-17,27,Male,North Cristianberg,2024-02-19,2025-02-18,Annual,365 days,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,High,3.5,2,Organization(.org)
1643,1644,Keith Scott III,ncantrell@example.net,ncantrell,1960-09-21,63,Female,West Christinefurt,2024-03-14,2025-03-14,Annual,365 days,Visa,Manual,Regular,Clothing,Sci-Fi,Tablet,Low,4.8,1,Network(.net)
1644,1645,Glenn Murphy,cbaker@example.com,cbaker,1942-07-10,81,Male,Port Karen,2024-04-01,2025-04-01,Monthly,365 days,Mastercard,Manual,Occasional,Clothing,Comedy,Smart TV,Medium,3.9,4,Commericial(.com)
1645,1646,Anita Williams,blakejohn@example.org,blakejohn,1959-12-07,64,Male,North Sydney,2024-02-21,2025-02-20,Monthly,365 days,Visa,Manual,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.3,8,Organization(.org)
1646,1647,Daniel Johnson,ahenderson@example.org,ahenderson,1980-02-27,44,Female,Timothyside,2024-01-08,2025-01-07,Monthly,365 days,Visa,Manual,Regular,Electronics,Horror,Smart TV,Low,3.2,0,Organization(.org)
1647,1648,Sarah Munoz,dpalmer@example.org,dpalmer,1948-10-13,75,Female,Howardbury,2024-02-26,2025-02-25,Monthly,365 days,Visa,Auto-renew,Occasional,Electronics,Comedy,Tablet,Low,4.7,0,Organization(.org)
1648,1649,Jack Torres,craig67@example.org,craig67,1971-05-11,53,Female,Larsonmouth,2024-03-22,2025-03-22,Annual,365 days,Amex,Auto-renew,Occasional,Electronics,Documentary,Smartphone,High,4.5,8,Organization(.org)
1649,1650,Frederick Torres,annlamb@example.net,annlamb,1933-06-27,90,Female,Baileyburgh,2024-03-24,2025-03-24,Annual,365 days,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Tablet,Medium,4.3,8,Network(.net)
1650,1651,Jesse Clark,kayla33@example.com,kayla33,1993-06-19,30,Male,Port Gregoryport,2024-01-25,2025-01-24,Annual,365 days,Mastercard,Manual,Occasional,Clothing,Action,Tablet,High,3.0,4,Commericial(.com)
1651,1652,Karen Johnson,hamiltonrobert@example.com,hamiltonrobert,1987-03-30,37,Male,North Juliaside,2024-02-20,2025-02-19,Annual,365 days,Visa,Auto-renew,Frequent,Electronics,Documentary,Smart TV,High,3.9,3,Commericial(.com)
1652,1653,Timothy Rojas,santiagomary@example.net,santiagomary,1974-10-17,49,Female,Pughview,2024-02-27,2025-02-26,Annual,365 days,Mastercard,Manual,Regular,Electronics,Horror,Tablet,Low,4.3,7,Network(.net)
1653,1654,Meghan Miller,arthurdouglas@example.com,arthurdouglas,1965-08-04,58,Female,Port Timothy,2024-02-06,2025-02-05,Annual,365 days,Visa,Manual,Occasional,Clothing,Horror,Tablet,Low,3.5,5,Commericial(.com)
1654,1655,Charles Key,taylor46@example.net,taylor46,1968-02-16,56,Male,Patelville,2024-01-07,2025-01-06,Monthly,365 days,Visa,Manual,Regular,Electronics,Comedy,Smart TV,Low,3.1,4,Network(.net)
1655,1656,Sandra Murray,cookegabriella@example.com,cookegabriella,1969-12-26,54,Female,Nancyside,2024-03-28,2025-03-28,Annual,365 days,Amex,Auto-renew,Occasional,Clothing,Action,Smartphone,Medium,4.6,3,Commericial(.com)
1656,1657,Jennifer Horton,villarrealsuzanne@example.net,villarrealsuzanne,1962-12-19,61,Female,Lake Katherinefort,2024-01-01,2024-12-31,Annual,365 days,Visa,Auto-renew,Occasional,Electronics,Comedy,Smartphone,Medium,4.0,5,Network(.net)
1657,1658,Sean Hamilton,pcamacho@example.net,pcamacho,1989-06-24,34,Female,New Jennifershire,2024-01-28,2025-01-27,Annual,365 days,Mastercard,Auto-renew,Occasional,Clothing,Drama,Smart TV,Medium,3.2,10,Network(.net)
1658,1659,Corey Smith,bbell@example.net,bbell,1976-01-24,48,Male,North Emily,2024-01-20,2025-01-19,Monthly,365 days,Mastercard,Auto-renew,Regular,Books,Action,Smart TV,Low,5.0,7,Network(.net)
1659,1660,Robin Wilson,hunterkyle@example.com,hunterkyle,1949-12-02,74,Female,Lake Thomasview,2024-02-15,2025-02-14,Annual,365 days,Amex,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Low,3.4,5,Commericial(.com)
1660,1661,Peter Hancock,hryan@example.org,hryan,1948-04-16,76,Male,South Jonathan,2024-02-21,2025-02-20,Annual,365 days,Mastercard,Auto-renew,Regular,Electronics,Horror,Smart TV,High,5.0,1,Organization(.org)
1661,1662,Todd Morrison,dconway@example.org,dconway,1971-10-16,52,Male,New Chelsea,2024-03-23,2025-03-23,Monthly,365 days,Amex,Manual,Regular,Clothing,Horror,Smart TV,Low,3.0,8,Organization(.org)
1662,1663,Mrs. Katrina Baker,ariasjesse@example.org,ariasjesse,1990-07-10,33,Male,Andersonbury,2024-03-26,2025-03-26,Annual,365 days,Amex,Manual,Occasional,Books,Action,Smart TV,High,3.2,5,Organization(.org)
1663,1664,Robert Garza,mahoneychristopher@example.net,mahoneychristopher,1996-07-30,27,Female,Hoodfort,2024-04-03,2025-04-03,Monthly,365 days,Visa,Manual,Occasional,Clothing,Action,Smart TV,Medium,4.0,4,Network(.net)
1664,1665,Daniel Burns,jenna92@example.org,jenna92,1956-08-07,67,Female,North Angela,2024-01-01,2024-12-31,Monthly,365 days,Amex,Auto-renew,Regular,Books,Romance,Tablet,High,4.5,5,Organization(.org)
1665,1666,Cole Lewis,caitlinbaker@example.com,caitlinbaker,1938-07-01,85,Male,Burtonland,2024-04-02,2025-04-02,Annual,365 days,Visa,Auto-renew,Occasional,Electronics,Horror,Smart TV,Medium,4.7,8,Commericial(.com)
1666,1667,Amy Miller,jessicacollins@example.com,jessicacollins,1984-08-04,39,Female,New Briana,2024-03-09,2025-03-09,Annual,365 days,Visa,Auto-renew,Occasional,Electronics,Romance,Tablet,Medium,3.3,1,Commericial(.com)
1667,1668,Barbara Gonzalez,mriddle@example.com,mriddle,1976-11-21,47,Male,New Joshuamouth,2024-01-23,2025-01-22,Annual,365 days,Amex,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Medium,3.6,1,Commericial(.com)
1668,1669,Kayla Coffey,apowell@example.com,apowell,2004-07-16,19,Female,South Melissa,2024-03-30,2025-03-30,Annual,365 days,Visa,Auto-renew,Regular,Clothing,Horror,Smart TV,Medium,3.4,10,Commericial(.com)
1669,1670,Melissa Watson,melinda61@example.org,melinda61,1986-03-10,38,Female,New Amberview,2024-04-05,2025-04-05,Annual,365 days,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.8,6,Organization(.org)
1670,1671,Leslie Nelson,andersondavid@example.com,andersondavid,1991-03-01,33,Male,Lake Davidborough,2024-01-29,2025-01-28,Annual,365 days,Mastercard,Manual,Frequent,Books,Horror,Smart TV,High,4.1,0,Commericial(.com)
1671,1672,Susan Moreno,jessicaowens@example.net,jessicaowens,1956-04-09,68,Female,New Allison,2024-04-01,2025-04-01,Monthly,365 days,Amex,Manual,Occasional,Books,Romance,Tablet,Low,4.3,6,Network(.net)
1672,1673,Kristine Wagner,bakerwilliam@example.com,bakerwilliam,1945-03-20,79,Male,New Jennifer,2024-03-02,2025-03-02,Monthly,365 days,Amex,Auto-renew,Frequent,Books,Drama,Smart TV,Low,4.8,1,Commericial(.com)
1673,1674,Linda Foster,ogarcia@example.com,ogarcia,1978-09-17,45,Male,South Danaborough,2024-04-07,2025-04-07,Monthly,365 days,Amex,Auto-renew,Frequent,Electronics,Romance,Smartphone,High,4.9,10,Commericial(.com)
1674,1675,Amy Rivera,alvarezstacy@example.org,alvarezstacy,1943-03-26,81,Male,Carrport,2024-02-05,2025-02-04,Monthly,365 days,Amex,Auto-renew,Occasional,Clothing,Romance,Smartphone,Low,3.9,5,Organization(.org)
1675,1676,Kathy Hammond,juanmoreno@example.com,juanmoreno,1983-09-21,40,Female,Berryland,2024-01-03,2025-01-02,Monthly,365 days,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Tablet,Medium,5.0,10,Commericial(.com)
1676,1677,Gary Williams,rnguyen@example.org,rnguyen,1984-04-28,40,Male,Port Kristieborough,2024-02-28,2025-02-27,Annual,365 days,Amex,Manual,Occasional,Clothing,Horror,Smartphone,Low,4.3,6,Organization(.org)
